Number,Country,Longitude,Latitude,Year,TDEP_NHX,TDEP_NOY,TDEP_SOX,RWI,TRW
16,Germany,7.94889,50.68778,1992,1563.43,1398.31,4617.82,0.931892631,2.301558402
16,Germany,7.94889,50.68778,1993,1430.43,1261.82,4014.09,1.037571569,2.60483698
16,Germany,7.94889,50.68778,1994,1437.06,1274.79,3856.65,0.915282829,2.290084813
16,Germany,7.94889,50.68778,1995,1329.24,1156.1,3623.35,0.815037802,2.003319649
16,Germany,7.94889,50.68778,1996,1286.94,1058.74,3047.09,0.905876646,2.262093724
16,Germany,7.94889,50.68778,1997,1358.82,1043.77,3222.99,1.22005453,3.051011769
16,Germany,7.94889,50.68778,1998,1297.29,1131.3,2829.15,1.113093291,2.842518059
16,Germany,7.94889,50.68778,1999,1373.49,1202.45,2926.44,1.149868234,2.920186465
16,Germany,7.94889,50.68778,2000,1223.97,1045.91,2258.81,1.103650569,2.726206383
16,Germany,7.94889,50.68778,2001,1337.86,1163.52,2379.28,1.255049892,3.083840488
16,Germany,7.94889,50.68778,2002,1203.65,993.657,1933.35,1.296762082,3.26216739
16,Germany,7.94889,50.68778,2003,1328.93,1074.65,1838.88,1.111653612,2.775632932
16,Germany,7.94889,50.68778,2004,1132.93,865.75,1295.05,0.952830121,2.192054347
16,Germany,7.94889,50.68778,2005,1079.68,813.949,1134.84,1.157108345,2.853748723
16,Germany,7.94889,50.68778,2006,1174.24,798.482,1201.29,1.014010986,2.46525534
16,Germany,7.94889,50.68778,2007,1137.6,862.127,1032.59,1.189817782,2.917811132
16,Germany,7.94889,50.68778,2008,1224.65,858.423,1027.75,1.371526367,3.370491374
16,Germany,7.94889,50.68778,2009,1163.34,744.847,879.991,1.209052525,2.982963725
16,Germany,7.94889,50.68778,2010,1124.67,669.493,837.709,0.799772672,1.965776397
17,Germany,7.75555,50.4393,1950,630.724,397.596,2343.32,1.049692555,1.836754093
17,Germany,7.75555,50.4393,1951,652.659,414.429,2546.33,1.241195378,2.15582475
17,Germany,7.75555,50.4393,1952,670.624,433.161,2612.85,0.935347788,1.634130559
17,Germany,7.75555,50.4393,1953,659.047,450.726,2702.26,0.898391862,1.550307212
17,Germany,7.75555,50.4393,1954,656.533,487.309,2714.74,0.928877345,1.594411114
17,Germany,7.75555,50.4393,1955,678.391,486.394,2941.76,0.910161627,1.566192284
17,Germany,7.75555,50.4393,1956,672.366,494.015,2908.39,0.784933844,1.340653169
17,Germany,7.75555,50.4393,1957,713.757,521.665,3246.75,0.827014237,1.420939385
17,Germany,7.75555,50.4393,1958,684.769,521.04,3409.59,1.054398825,1.82037433
17,Germany,7.75555,50.4393,1959,726.412,617.017,3585.9,0.863449362,1.485308162
17,Germany,7.75555,50.4393,1960,710.271,565.285,3365.72,1.123432803,1.892354153
17,Germany,7.75555,50.4393,1961,718.427,584.794,3762.27,1.001089363,1.688608583
17,Germany,7.75555,50.4393,1962,822.982,714.026,4270.11,0.951455555,1.6016133
17,Germany,7.75555,50.4393,1963,828.225,722.066,4034.38,1.068993643,1.811645574
17,Germany,7.75555,50.4393,1964,809.266,711.613,3989.81,1.040743821,1.735007527
17,Germany,7.75555,50.4393,1965,784.14,767.138,3923.12,0.989641863,1.647302468
17,Germany,7.75555,50.4393,1966,813.325,756.028,4183.11,1.150025801,1.915720474
17,Germany,7.75555,50.4393,1967,850.512,807.253,4375.43,1.265422914,2.123765421
17,Germany,7.75555,50.4393,1968,743.172,718.863,3651.47,1.398080704,2.345752807
17,Germany,7.75555,50.4393,1969,872.947,887.01,4662.74,1.182977347,1.979801733
17,Germany,7.75555,50.4393,1970,915.637,965.01,5127.93,1.099814082,1.86533483
17,Germany,7.75555,50.4393,1971,957.187,946.455,5071.77,1.369043831,2.320574288
17,Germany,7.75555,50.4393,1972,879.455,921.026,4870.33,1.303885768,2.117747671
17,Germany,7.75555,50.4393,1973,1035.18,1019.07,4854.03,1.163234464,1.892234279
17,Germany,7.75555,50.4393,1974,832.258,947.042,4469.27,0.654038072,1.013203696
17,Germany,7.75555,50.4393,1975,941.176,957.674,4705.36,0.844219405,1.299094209
17,Germany,7.75555,50.4393,1976,977.418,994.814,4303.7,0.393172875,0.604428354
17,Germany,7.75555,50.4393,1977,991.663,1024.17,4886.68,0.647824592,1.005959593
17,Germany,7.75555,50.4393,1978,1004.27,1108.97,4479.5,1.025458877,1.628189906
17,Germany,7.75555,50.4393,1979,975.333,1086.64,4634.18,1.0857465,1.752023638
17,Germany,7.75555,50.4393,1980,1012.19,1173.49,4558.15,1.066191218,1.738806199
17,Germany,7.75555,50.4393,1981,1087.88,1207.81,4745.32,1.215783171,1.990108916
17,Germany,7.75555,50.4393,1982,929.387,1066.39,3806.06,1.275082233,2.097381447
17,Germany,7.75555,50.4393,1983,1001.07,1080.61,4054.33,1.202317021,1.89267249
17,Germany,7.75555,50.4393,1984,1083.94,1251.4,4397.56,0.952429435,1.486483053
17,Germany,7.75555,50.4393,1985,1024.53,1139.9,3813.36,1.435528764,2.294404152
17,Germany,7.75555,50.4393,1986,1067.95,1162.62,3540.41,1.100716449,1.724228082
17,Germany,7.75555,50.4393,1987,979.37,1036.3,3398.71,0.900831057,1.439100049
17,Germany,7.75555,50.4393,1988,1077.8,1155.87,3506.83,1.10779259,1.691129716
17,Germany,7.75555,50.4393,1989,915.786,1045.22,2706.02,1.166038356,1.759026912
17,Germany,7.75555,50.4393,1990,917.86,925.919,2526.24,0.773681647,1.196887306
17,Germany,7.75555,50.4393,1991,992.639,1049.06,2667.41,0.948229032,1.416973865
17,Germany,7.75555,50.4393,1992,979.449,998.403,2440.04,0.995277019,1.541643132
17,Germany,7.75555,50.4393,1993,961.766,953.712,2404.99,1.050367104,1.562424946
17,Germany,7.75555,50.4393,1994,931.31,948.64,2116.49,1.082392748,1.645591973
17,Germany,7.75555,50.4393,1995,881.836,886.025,2029.78,0.792740173,1.182166867
17,Germany,7.75555,50.4393,1996,881.36,840.518,1893.77,0.760537689,1.127620684
17,Germany,7.75555,50.4393,1997,839.487,732.56,1711.97,1.254290359,1.87593577
17,Germany,7.75555,50.4393,1998,900.841,903.757,1717.61,0.88452667,1.364222818
17,Germany,7.75555,50.4393,1999,947.609,936.441,1755.11,1.217601263,1.80743172
17,Germany,7.75555,50.4393,2000,881.922,844.938,1414.36,0.911461276,1.354385183
17,Germany,7.75555,50.4393,2001,845.409,802.745,1338.75,1.132359065,1.67062076
17,Germany,7.75555,50.4393,2002,829.785,765.664,1196.82,1.24413689,1.890120739
17,Germany,7.75555,50.4393,2003,838.383,758.713,1014.64,0.719536164,1.041483091
17,Germany,7.75555,50.4393,2004,839.616,730.746,912.701,0.828585033,1.268377878
17,Germany,7.75555,50.4393,2005,760.339,654.371,715.607,0.880411263,1.31838247
17,Germany,7.75555,50.4393,2006,806.233,612.087,747.888,0.564475908,0.783521971
17,Germany,7.75555,50.4393,2007,788.43,647.126,693.887,0.798704727,1.137921886
17,Germany,7.75555,50.4393,2008,817.909,640.822,651.775,0.949327478,1.378286931
17,Germany,7.75555,50.4393,2009,875.999,621.233,595.918,0.841931779,1.216370238
17,Germany,7.75555,50.4393,2010,737.144,483.813,486.695,0.694951316,1.004949776
18,Germany,7.97416,50.81,1950,870.085,520.911,3736.4,1.089528095,2.429408697
18,Germany,7.97416,50.81,1951,955.464,571.496,4675.68,1.189283231,2.52033143
18,Germany,7.97416,50.81,1952,979.365,616.779,4700.78,0.655143239,1.390219734
18,Germany,7.97416,50.81,1953,909.501,588.131,4346.11,0.894676118,1.920988147
18,Germany,7.97416,50.81,1954,979.728,662.896,4858.8,1.229958117,2.632988699
18,Germany,7.97416,50.81,1955,936.588,633.109,4752.08,1.185481093,2.53645248
18,Germany,7.97416,50.81,1956,973.309,659.43,4852.36,0.931574873,1.906435478
18,Germany,7.97416,50.81,1957,1046.53,714.781,6056.92,0.936364958,1.977374046
18,Germany,7.97416,50.81,1958,1052.16,707.487,6015.58,1.259635737,2.591216788
18,Germany,7.97416,50.81,1959,1065.56,764.415,5671.41,0.740941358,1.512093458
18,Germany,7.97416,50.81,1960,1031.91,751.412,5643.98,1.103596978,2.292363069
18,Germany,7.97416,50.81,1961,1105.05,787.605,6629.33,1.077113587,2.219098915
18,Germany,7.97416,50.81,1962,1171.97,916.077,7218.23,1.052887496,2.179006109
18,Germany,7.97416,50.81,1963,1241.61,1001.18,7260.78,0.996569661,2.007334608
18,Germany,7.97416,50.81,1964,1191.47,964.504,7203.16,0.878239326,1.766051527
18,Germany,7.97416,50.81,1965,1178.72,1004.85,6929.88,1.153369531,2.332220317
18,Germany,7.97416,50.81,1966,1127.57,949.608,6644.05,1.390878826,2.757498727
18,Germany,7.97416,50.81,1967,1250.77,1058.83,7969.82,1.42070792,2.79441653
18,Germany,7.97416,50.81,1968,1124.53,981.499,6550.41,1.326000096,2.539725077
18,Germany,7.97416,50.81,1969,1282.42,1059.39,7189.5,0.974579313,1.869906375
18,Germany,7.97416,50.81,1970,1411.39,1317.62,8824.92,1.223620906,2.34880096
18,Germany,7.97416,50.81,1971,1451.55,1196.81,8154.77,1.303114368,2.476175315
18,Germany,7.97416,50.81,1972,1337.79,1172.82,7486.38,1.23968707,2.373581243
18,Germany,7.97416,50.81,1973,1512.5,1296.01,8270.98,0.921898949,1.754879572
18,Germany,7.97416,50.81,1974,1286.56,1266.11,7390.82,1.031068352,1.948768554
18,Germany,7.97416,50.81,1975,1390.01,1224.48,7816.4,0.86566284,1.60424025
18,Germany,7.97416,50.81,1976,1539.51,1421.36,8429.68,0.390059399,0.740558704
18,Germany,7.97416,50.81,1977,1503.37,1265.31,8080.1,0.872079177,1.413029161
18,Germany,7.97416,50.81,1978,1581.55,1555.71,8543.88,1.047388719,1.925064943
18,Germany,7.97416,50.81,1979,1528.1,1444.16,8101.26,1.082458717,1.918485655
18,Germany,7.97416,50.81,1980,1603.88,1585.4,7972.31,1.305133922,2.16020669
18,Germany,7.97416,50.81,1981,1609.48,1528.07,7807.02,1.351297966,2.369216412
18,Germany,7.97416,50.81,1982,1390.71,1338.29,6182.13,1.302425231,2.240162398
18,Germany,7.97416,50.81,1983,1552.48,1412.53,6692.34,1.01568842,1.744675406
18,Germany,7.97416,50.81,1984,1714.42,1658.96,7688.25,0.927031816,1.551103586
18,Germany,7.97416,50.81,1985,1598.6,1476.7,6705.32,1.341480205,2.223999633
18,Germany,7.97416,50.81,1986,1570.46,1410.73,6040.18,0.849417356,1.42064853
18,Germany,7.97416,50.81,1987,1527.37,1411.92,6534.25,0.940971174,1.570885204
18,Germany,7.97416,50.81,1988,1670.64,1481.18,6209.25,0.646873756,1.055086919
18,Germany,7.97416,50.81,1989,1418.62,1484.87,4966.31,1.129372832,1.803771633
18,Germany,7.97416,50.81,1990,1463.67,1292.16,4767.59,0.638840008,1.0473845
18,Germany,7.97416,50.81,1991,1464.8,1291.51,4603.77,0.810012994,1.291541858
18,Germany,7.97416,50.81,1992,1563.43,1398.31,4617.82,0.92034389,1.505584575
18,Germany,7.97416,50.81,1993,1430.43,1261.82,4014.09,0.995401108,1.628426054
18,Germany,7.97416,50.81,1994,1437.06,1274.79,3856.65,0.92521297,1.490153922
18,Germany,7.97416,50.81,1995,1329.24,1156.1,3623.35,0.84616047,1.283993683
18,Germany,7.97416,50.81,1996,1286.94,1058.74,3047.09,0.643200071,0.967655049
18,Germany,7.97416,50.81,1997,1358.82,1043.77,3222.99,1.103606949,1.597448539
18,Germany,7.97416,50.81,1998,1297.29,1131.3,2829.15,0.86648009,1.296972147
18,Germany,7.97416,50.81,1999,1373.49,1202.45,2926.44,0.822760448,1.22247393
18,Germany,7.97416,50.81,2000,1223.97,1045.91,2258.81,0.740584861,1.101982655
18,Germany,7.97416,50.81,2001,1337.86,1163.52,2379.28,0.988207352,1.428145828
18,Germany,7.97416,50.81,2002,1203.65,993.657,1933.35,1.090607257,1.623290888
18,Germany,7.97416,50.81,2003,1328.93,1074.65,1838.88,0.782887232,1.139921871
18,Germany,7.97416,50.81,2004,1132.93,865.75,1295.05,0.869942795,1.277578973
18,Germany,7.97416,50.81,2005,1079.68,813.949,1134.84,1.043114205,1.521502641
18,Germany,7.97416,50.81,2006,1174.24,798.482,1201.29,0.759178106,1.118644882
18,Germany,7.97416,50.81,2007,1137.6,862.127,1032.59,1.094481717,1.528489984
18,Germany,7.97416,50.81,2008,1224.65,858.423,1027.75,1.132639835,1.643879279
18,Germany,7.97416,50.81,2009,1163.34,744.847,879.991,1.165042665,1.588210099
18,Germany,7.97416,50.81,2010,1124.67,669.493,837.709,0.488034247,0.653689715
19,Germany,8.159,50.69063,1950,870.085,520.911,3736.4,0.847181175,2.320071778
19,Germany,8.159,50.69063,1951,955.464,571.496,4675.68,1.018918827,3.105706115
19,Germany,8.159,50.69063,1952,979.365,616.779,4700.78,0.77059924,2.581346351
19,Germany,8.159,50.69063,1953,909.501,588.131,4346.11,0.974971409,3.389399127
19,Germany,8.159,50.69063,1954,979.728,662.896,4858.8,0.880617798,3.379760447
19,Germany,8.159,50.69063,1955,936.588,633.109,4752.08,1.254271496,4.715093777
19,Germany,8.159,50.69063,1956,973.309,659.43,4852.36,1.167377405,4.391368324
19,Germany,8.159,50.69063,1957,1046.53,714.781,6056.92,1.028614758,3.74654083
19,Germany,8.159,50.69063,1958,1052.16,707.487,6015.58,1.341084068,5.016665992
19,Germany,8.159,50.69063,1959,1065.56,764.415,5671.41,0.873067637,3.155312009
19,Germany,8.159,50.69063,1960,1031.91,751.412,5643.98,0.887895132,3.476315203
19,Germany,8.159,50.69063,1961,1105.05,787.605,6629.33,1.02061805,3.844681986
19,Germany,8.159,50.69063,1962,1171.97,916.077,7218.23,1.06916827,3.879427187
19,Germany,8.159,50.69063,1963,1241.61,1001.18,7260.78,0.948882036,3.254138487
19,Germany,8.159,50.69063,1964,1191.47,964.504,7203.16,0.673034008,2.250047423
19,Germany,8.159,50.69063,1965,1178.72,1004.85,6929.88,0.893657825,2.951070272
19,Germany,8.159,50.69063,1966,1127.57,949.608,6644.05,1.258020749,3.99320267
19,Germany,8.159,50.69063,1967,1250.77,1058.83,7969.82,1.165416659,3.612028183
19,Germany,8.159,50.69063,1968,1124.53,981.499,6550.41,1.369509881,4.157388945
19,Germany,8.159,50.69063,1969,1282.42,1059.39,7189.5,0.8802201,2.539717653
19,Germany,8.159,50.69063,1970,1411.39,1317.62,8824.92,1.043718793,3.00963318
19,Germany,8.159,50.69063,1971,1451.55,1196.81,8154.77,0.996871622,2.879558493
19,Germany,8.159,50.69063,1972,1337.79,1172.82,7486.38,1.025025153,2.855296583
19,Germany,8.159,50.69063,1973,1512.5,1296.01,8270.98,0.750352726,2.056769953
19,Germany,8.159,50.69063,1974,1286.56,1266.11,7390.82,0.796443807,2.175746293
19,Germany,8.159,50.69063,1975,1390.01,1224.48,7816.4,0.813217173,2.162429335
19,Germany,8.159,50.69063,1976,1539.51,1421.36,8429.68,0.336631867,0.859676277
19,Germany,8.159,50.69063,1977,1503.37,1265.31,8080.1,0.691146272,1.760077979
19,Germany,8.159,50.69063,1978,1581.55,1555.71,8543.88,0.893955499,2.239254444
19,Germany,8.159,50.69063,1979,1528.1,1444.16,8101.26,0.802666251,2.055377458
19,Germany,8.159,50.69063,1980,1603.88,1585.4,7972.31,1.061748889,2.712577732
19,Germany,8.159,50.69063,1981,1609.48,1528.07,7807.02,1.214051382,3.043081462
19,Germany,8.159,50.69063,1982,1390.71,1338.29,6182.13,1.040444364,2.600084915
19,Germany,8.159,50.69063,1983,1552.48,1412.53,6692.34,0.937557481,2.240769022
19,Germany,8.159,50.69063,1984,1714.42,1658.96,7688.25,0.67731616,1.651914129
19,Germany,8.159,50.69063,1985,1598.6,1476.7,6705.32,1.176717999,2.785826343
19,Germany,8.159,50.69063,1986,1570.46,1410.73,6040.18,1.036870196,2.555002374
19,Germany,8.159,50.69063,1987,1527.37,1411.92,6534.25,1.129914339,2.735105507
19,Germany,8.159,50.69063,1988,1670.64,1481.18,6209.25,1.04464796,2.444743275
19,Germany,8.159,50.69063,1989,1418.62,1484.87,4966.31,0.87492379,2.022086265
19,Germany,8.159,50.69063,1990,1463.67,1292.16,4767.59,0.705339585,1.618874097
19,Germany,8.159,50.69063,1991,1464.8,1291.51,4603.77,0.884777424,2.00337458
19,Germany,8.159,50.69063,1992,1563.43,1398.31,4617.82,0.927775029,2.146428012
19,Germany,8.159,50.69063,1993,1430.43,1261.82,4014.09,1.085358136,2.486857011
19,Germany,8.159,50.69063,1994,1437.06,1274.79,3856.65,0.926783366,2.060160438
19,Germany,8.159,50.69063,1995,1329.24,1156.1,3623.35,0.794113762,1.717315248
19,Germany,8.159,50.69063,1996,1286.94,1058.74,3047.09,1.034408622,2.255432991
19,Germany,8.159,50.69063,1997,1358.82,1043.77,3222.99,1.471748653,3.136779991
19,Germany,8.159,50.69063,1998,1297.29,1131.3,2829.15,1.118725933,2.446274721
19,Germany,8.159,50.69063,1999,1373.49,1202.45,2926.44,1.348343787,2.865436524
19,Germany,8.159,50.69063,2000,1223.97,1045.91,2258.81,0.92285644,1.954156982
19,Germany,8.159,50.69063,2001,1337.86,1163.52,2379.28,1.235784944,2.517239848
19,Germany,8.159,50.69063,2002,1203.65,993.657,1933.35,1.320822554,2.759813782
19,Germany,8.159,50.69063,2003,1328.93,1074.65,1838.88,0.906770893,1.977931162
19,Germany,8.159,50.69063,2004,1132.93,865.75,1295.05,1.139219891,2.469397682
19,Germany,8.159,50.69063,2005,1079.68,813.949,1134.84,1.160733698,2.430426902
19,Germany,8.159,50.69063,2006,1174.24,798.482,1201.29,0.709084143,1.377295073
19,Germany,8.159,50.69063,2007,1137.6,862.127,1032.59,1.453610527,2.911204909
19,Germany,8.159,50.69063,2008,1224.65,858.423,1027.75,1.567348008,3.185391566
19,Germany,8.159,50.69063,2009,1163.34,744.847,879.991,1.20419526,2.408988272
19,Germany,8.159,50.69063,2010,1124.67,669.493,837.709,0.777796621,1.589676559
19,Germany,8.159,50.69063,2011,1145.76,699.554,806.376,0.449418411,0.894802695
19,Germany,8.159,50.69063,2012,1113.49,635.16,756.012,1.187636065,2.234459594
20,Germany,8.2329,50.70145,1950,870.085,520.911,3736.4,1.119597166,0.87677119
20,Germany,8.2329,50.70145,1951,955.464,571.496,4675.68,1.236462208,0.938516835
20,Germany,8.2329,50.70145,1952,979.365,616.779,4700.78,0.753339095,0.584046199
20,Germany,8.2329,50.70145,1953,909.501,588.131,4346.11,0.888025963,0.686651826
20,Germany,8.2329,50.70145,1954,979.728,662.896,4858.8,0.960643778,0.726337243
20,Germany,8.2329,50.70145,1955,936.588,633.109,4752.08,0.962227846,0.732995638
20,Germany,8.2329,50.70145,1956,973.309,659.43,4852.36,1.060814654,0.789321615
20,Germany,8.2329,50.70145,1957,1046.53,714.781,6056.92,0.984426944,0.728034798
20,Germany,8.2329,50.70145,1958,1052.16,707.487,6015.58,1.652193545,1.234696183
20,Germany,8.2329,50.70145,1959,1065.56,764.415,5671.41,0.950744861,0.69610778
20,Germany,8.2329,50.70145,1960,1031.91,751.412,5643.98,1.003792757,0.713555121
20,Germany,8.2329,50.70145,1961,1105.05,787.605,6629.33,1.26338803,0.942667836
20,Germany,8.2329,50.70145,1962,1171.97,916.077,7218.23,1.234544239,0.930130432
20,Germany,8.2329,50.70145,1963,1241.61,1001.18,7260.78,1.142381751,0.858331948
20,Germany,8.2329,50.70145,1964,1191.47,964.504,7203.16,0.792067825,0.605418177
20,Germany,8.2329,50.70145,1965,1178.72,1004.85,6929.88,1.409455599,1.066393879
20,Germany,8.2329,50.70145,1966,1127.57,949.608,6644.05,1.549971668,1.139685412
20,Germany,8.2329,50.70145,1967,1250.77,1058.83,7969.82,1.442009312,1.077044168
20,Germany,8.2329,50.70145,1968,1124.53,981.499,6550.41,1.726796361,1.265493902
20,Germany,8.2329,50.70145,1969,1282.42,1059.39,7189.5,0.956359001,0.709638087
20,Germany,8.2329,50.70145,1970,1411.39,1317.62,8824.92,0.907751712,0.67544084
20,Germany,8.2329,50.70145,1971,1451.55,1196.81,8154.77,1.022182821,0.758220837
20,Germany,8.2329,50.70145,1972,1337.79,1172.82,7486.38,1.040116987,0.770258878
20,Germany,8.2329,50.70145,1973,1512.5,1296.01,8270.98,0.646573402,0.484802274
20,Germany,8.2329,50.70145,1974,1286.56,1266.11,7390.82,0.517533177,0.388353206
20,Germany,8.2329,50.70145,1975,1390.01,1224.48,7816.4,0.728398636,0.530260368
20,Germany,8.2329,50.70145,1976,1539.51,1421.36,8429.68,0.402042789,0.295803211
20,Germany,8.2329,50.70145,1977,1503.37,1265.31,8080.1,0.451974378,0.319086799
20,Germany,8.2329,50.70145,1978,1581.55,1555.71,8543.88,0.607530197,0.425802813
20,Germany,8.2329,50.70145,1979,1528.1,1444.16,8101.26,0.81354858,0.589998767
20,Germany,8.2329,50.70145,1980,1603.88,1585.4,7972.31,0.972192899,0.725472683
20,Germany,8.2329,50.70145,1981,1609.48,1528.07,7807.02,0.997887579,0.739839099
20,Germany,8.2329,50.70145,1982,1390.71,1338.29,6182.13,0.871726933,0.637741813
20,Germany,8.2329,50.70145,1983,1552.48,1412.53,6692.34,0.87458106,0.6373847
20,Germany,8.2329,50.70145,1984,1714.42,1658.96,7688.25,0.884327846,0.645707749
20,Germany,8.2329,50.70145,1985,1598.6,1476.7,6705.32,1.359604699,1.00715262
20,Germany,8.2329,50.70145,1986,1570.46,1410.73,6040.18,0.980628019,0.731540548
20,Germany,8.2329,50.70145,1987,1527.37,1411.92,6534.25,1.219861999,0.892461361
20,Germany,8.2329,50.70145,1988,1670.64,1481.18,6209.25,0.963333567,0.713003388
20,Germany,8.2329,50.70145,1989,1418.62,1484.87,4966.31,0.662475634,0.485699168
20,Germany,8.2329,50.70145,1990,1463.67,1292.16,4767.59,0.793904124,0.573276164
20,Germany,8.2329,50.70145,1991,1464.8,1291.51,4603.77,0.752094329,0.53377058
20,Germany,8.2329,50.70145,1992,1563.43,1398.31,4617.82,1.008305164,0.726714396
20,Germany,8.2329,50.70145,1993,1430.43,1261.82,4014.09,0.735354071,0.525729292
20,Germany,8.2329,50.70145,1994,1437.06,1274.79,3856.65,0.826778782,0.604058464
20,Germany,8.2329,50.70145,1995,1329.24,1156.1,3623.35,0.970877883,0.71458797
20,Germany,8.2329,50.70145,1996,1286.94,1058.74,3047.09,0.619046762,0.44828684
20,Germany,8.2329,50.70145,1997,1358.82,1043.77,3222.99,1.206144593,0.882700215
20,Germany,8.2329,50.70145,1998,1297.29,1131.3,2829.15,0.820037465,0.593087842
20,Germany,8.2329,50.70145,1999,1373.49,1202.45,2926.44,0.926257804,0.669844803
20,Germany,8.2329,50.70145,2000,1223.97,1045.91,2258.81,1.165798656,0.820938072
20,Germany,8.2329,50.70145,2001,1337.86,1163.52,2379.28,0.641830287,0.458482333
20,Germany,8.2329,50.70145,2002,1203.65,993.657,1933.35,1.302176371,0.960263804
20,Germany,8.2329,50.70145,2003,1328.93,1074.65,1838.88,1.356282054,0.965858093
20,Germany,8.2329,50.70145,2004,1132.93,865.75,1295.05,1.276325733,0.921632109
20,Germany,8.2329,50.70145,2005,1079.68,813.949,1134.84,1.263831877,0.923873324
20,Germany,8.2329,50.70145,2006,1174.24,798.482,1201.29,1.118316062,0.803686568
20,Germany,8.2329,50.70145,2007,1137.6,862.127,1032.59,1.506546468,1.097186478
20,Germany,8.2329,50.70145,2008,1224.65,858.423,1027.75,1.262041191,0.937202525
20,Germany,8.2329,50.70145,2009,1163.34,744.847,879.991,1.200868894,0.903050832
20,Germany,8.2329,50.70145,2010,1124.67,669.493,837.709,0.87629071,0.648828724
20,Germany,8.2329,50.70145,2011,1145.76,699.554,806.376,0.548845156,0.389718605
20,Germany,8.2329,50.70145,2012,1113.49,635.16,756.012,0.808530049,0.60327347
21,Switzerland,8.92916,47.22852,1950,681.639,209.916,1027.48,0.840439484,1.544491918
21,Switzerland,8.92916,47.22852,1951,756.634,242.562,1363.83,0.745676566,1.316514162
21,Switzerland,8.92916,47.22852,1952,714.536,198.34,1079.9,0.75174523,1.351107364
21,Switzerland,8.92916,47.22852,1953,713.207,237.848,1167.43,0.768750467,1.452268016
21,Switzerland,8.92916,47.22852,1954,667.049,202.407,1047.36,0.742243273,1.356154608
21,Switzerland,8.92916,47.22852,1955,734.42,256.504,1260.05,0.938313478,1.622167361
21,Switzerland,8.92916,47.22852,1956,772.621,282.445,1521.5,1.094796981,1.902230987
21,Switzerland,8.92916,47.22852,1957,825.404,305.385,1708.74,1.077080198,1.893591946
21,Switzerland,8.92916,47.22852,1958,742.31,273.266,1429,0.69887398,1.251772399
21,Switzerland,8.92916,47.22852,1959,864.044,387.51,1822.45,0.870630787,1.531072418
21,Switzerland,8.92916,47.22852,1960,816.738,321.169,1738.35,0.808956846,1.451712447
21,Switzerland,8.92916,47.22852,1961,777.786,309.472,1578.5,0.990271779,1.767637685
21,Switzerland,8.92916,47.22852,1962,876.203,378.941,1825.14,0.77453513,1.346162388
21,Switzerland,8.92916,47.22852,1963,861.395,386.882,1803.46,1.091581062,1.990015494
21,Switzerland,8.92916,47.22852,1964,862.097,346.302,1664.38,0.973978557,1.753143187
21,Switzerland,8.92916,47.22852,1965,796.595,348.111,1532.08,0.927983419,1.707745048
21,Switzerland,8.92916,47.22852,1966,882.057,417.77,1848.75,1.072348254,1.905135037
21,Switzerland,8.92916,47.22852,1967,981.252,486.896,2414.12,1.03584329,1.780508296
21,Switzerland,8.92916,47.22852,1968,914.057,430.359,1862.43,0.974086832,1.702533547
21,Switzerland,8.92916,47.22852,1969,1033.29,586.935,2539.81,1.080512655,1.860444776
21,Switzerland,8.92916,47.22852,1970,978.779,490.954,2351.91,1.050440356,1.795519819
21,Switzerland,8.92916,47.22852,1971,1059.84,630.634,2691.88,0.819465422,1.416492023
21,Switzerland,8.92916,47.22852,1972,1039.14,603.79,2620.54,1.126764614,1.99573368
21,Switzerland,8.92916,47.22852,1973,1041.28,603.687,2415.34,1.081712465,1.814012004
21,Switzerland,8.92916,47.22852,1974,973.073,546.478,2106.43,1.084177417,1.866244619
21,Switzerland,8.92916,47.22852,1975,1021.82,561.585,2128.08,1.151007546,1.961021457
21,Switzerland,8.92916,47.22852,1976,936.412,474.181,1799.59,1.140453451,1.933155468
21,Switzerland,8.92916,47.22852,1977,1122.91,614.405,2449.91,0.993510858,1.635704967
21,Switzerland,8.92916,47.22852,1978,1076.71,578.406,2081.27,1.224028273,2.029212101
21,Switzerland,8.92916,47.22852,1979,1161.85,705.767,2521.81,1.180557068,1.967353778
21,Switzerland,8.92916,47.22852,1980,1154.73,702.34,2510.88,1.076439754,1.695091826
21,Switzerland,8.92916,47.22852,1981,1160.56,710.045,2376.33,1.141148055,1.870712771
21,Switzerland,8.92916,47.22852,1982,1203.27,787.792,2537.4,1.103121801,1.852913396
21,Switzerland,8.92916,47.22852,1983,1204.33,752.397,2313.71,1.046038742,1.766713913
21,Switzerland,8.92916,47.22852,1984,1117.69,708.745,2017.64,1.152287266,1.926950172
21,Switzerland,8.92916,47.22852,1985,1202.35,701.687,2017.7,1.246264767,1.927049011
21,Switzerland,8.92916,47.22852,1986,1125.45,636.018,1748.14,1.150992698,1.911672603
21,Switzerland,8.92916,47.22852,1987,1190,636.88,1834.74,1.062728642,1.743604785
21,Switzerland,8.92916,47.22852,1988,1328.01,799.306,2133.33,1.161258696,1.871233227
21,Switzerland,8.92916,47.22852,1989,1093.38,582.914,1297.77,1.379320036,2.279241749
21,Switzerland,8.92916,47.22852,1990,1131.31,567.219,1449.21,1.147681027,1.890366679
21,Switzerland,8.92916,47.22852,1991,1109.05,581.133,1309.05,0.97230236,1.614915889
21,Switzerland,8.92916,47.22852,1992,1286.29,721.748,1588.16,0.841093957,1.402875356
